gw,date,name,position,minutes,bonus,points,npxG,xA,team,opponent
29.0,2022-03-12,Solomon March,M,90,0.0,2.0,0.07,0.096,Brighton,Liverpool
29.0,2022-03-12,Yves Bissouma,M,65,0.0,1.0,0.0,0.0,Brighton,Liverpool
29.0,2022-03-12,Alisson Ramses Becker,G,90,2.0,9.0,0.0,0.0,Liverpool,Brighton
29.0,2022-03-12,Joseph Gomez,D,0,0.0,0.0,,,Liverpool,Brighton
29.0,2022-03-12,James Milner,M,4,0.0,1.0,0.0,0.0,Liverpool,Brighton
29.0,2022-03-12,Adam Lallana,M,7,0.0,1.0,0.0,0.0,Brighton,Liverpool
29.0,2022-03-12,Pascal Groß,M,37,0.0,1.0,0.0,0.0,Brighton,Liverpool
29.0,2022-03-12,Enock Mwepu,M,0,0.0,0.0,,,Brighton,Liverpool
29.0,2022-03-12,Curtis Jones,M,0,0.0,0.0,,,Liverpool,Brighton
29.0,2022-03-12,Lewis Dunk,D,90,0.0,1.0,0.0,0.0,Brighton,Liverpool
29.0,2022-03-12,Shane Duffy,D,0,0.0,0.0,,,Brighton,Liverpool
29.0,2022-03-12,Andrew Robertson,D,90,0.0,6.0,0.041,0.178,Liverpool,Brighton
29.0,2022-03-12,Joel Matip,D,90,3.0,12.0,0.045,0.227,Liverpool,Brighton
29.0,2022-03-12,Thiago Alcántara do Nascimento,M,25,0.0,1.0,0.0,0.314,Liverpool,Brighton
29.0,2022-03-12,Luis Díaz,M,90,0.0,8.0,0.541,0.201,Liverpool,Brighton
29.0,2022-03-12,Takumi Minamino,M,0,0.0,0.0,,,Liverpool,Brighton
29.0,2022-03-12,Adam Webster,D,0,0.0,0.0,,,Brighton,Liverpool
29.0,2022-03-12,Naby Keita,M,64,0.0,6.0,0.075,0.0,Liverpool,Brighton
29.0,2022-03-12,Trent Alexander-Arnold,D,90,0.0,6.0,0.038,0.15,Liverpool,Brighton
29.0,2022-03-12,Alex Oxlade-Chamberlain,M,0,0.0,0.0,,,Liverpool,Brighton
29.0,2022-03-12,Jordan Henderson,M,85,0.0,3.0,0.088,0.0,Liverpool,Brighton
29.0,2022-03-12,Divock Origi,F,0,0.0,0.0,,,Liverpool,Brighton
29.0,2022-03-12,Virgil van Dijk,D,90,0.0,6.0,0.0,0.0,Liverpool,Brighton
29.0,2022-03-12,Danny Welbeck,F,24,0.0,1.0,0.114,0.0,Brighton,Liverpool
29.0,2022-03-12,Alexis Mac Allister,M,90,0.0,1.0,0.0,0.062,Brighton,Liverpool
29.0,2022-03-12,Leandro Trossard,M,90,0.0,2.0,0.371,0.017,Brighton,Liverpool
29.0,2022-03-12,Fabio Henrique Tavares,M,90,0.0,2.0,0.0,0.0,Liverpool,Brighton
29.0,2022-03-12,Roberto Firmino,F,0,0.0,0.0,,,Liverpool,Brighton
29.0,2022-03-12,Neal Maupay,F,90,0.0,1.0,0.056,0.347,Brighton,Liverpool
29.0,2022-03-12,Sadio Mané,M,90,0.0,3.0,0.324,0.0,Liverpool,Brighton
29.0,2022-03-12,Diogo Jota,M,25,0.0,1.0,0.0,0.0,Liverpool,Brighton
29.0,2022-03-12,Mohamed Salah,M,64,1.0,9.0,0.58,0.156,Liverpool,Brighton
29.0,2022-03-12,Dane Scarlett,F,0,0.0,0.0,,,Spurs,Man Utd
29.0,2022-03-12,Japhet Tanganga,D,0,0.0,0.0,,,Spurs,Man Utd
29.0,2022-03-12,Bryan Gil Salvatierra,M,0,0.0,0.0,0.063,0.0,Spurs,Man Utd
29.0,2022-03-12,José Diogo Dalot Teixeira,D,90,0.0,1.0,0.0,0.0,Man Utd,Spurs
29.0,2022-03-12,Oliver Skipp,M,0,0.0,0.0,,,Spurs,Man Utd
29.0,2022-03-12,Ryan Sessegnon,D,0,0.0,0.0,,,Spurs,Man Utd
29.0,2022-03-12,Joe Rodon,D,0,0.0,0.0,,,Spurs,Man Utd
29.0,2022-03-12,Rodrigo Bentancur,M,87,0.0,2.0,0.089,0.474,Spurs,Man Utd
29.0,2022-03-12,Victor Lindelöf,D,7,0.0,1.0,0.0,0.0,Man Utd,Spurs
29.0,2022-03-12,Giovani Lo Celso,M,0,0.0,0.0,0.02,0.0,Spurs,Man Utd
29.0,2022-03-12,Aaron Wan-Bissaka,D,0,0.0,0.0,,,Man Utd,Spurs
29.0,2022-03-12,Raphaël Varane,D,90,0.0,1.0,0.0,0.0,Man Utd,Spurs
29.0,2022-03-12,Alex Nicolao Telles,D,90,0.0,4.0,0.0,0.087,Man Utd,Spurs
29.0,2022-03-12,Eric Bailly,D,0,0.0,0.0,,,Man Utd,Spurs
29.0,2022-03-12,Luke Shaw,D,0,0.0,0.0,,,Man Utd,Spurs
29.0,2022-03-12,Harry Winks,M,2,0.0,1.0,0.0,0.0,Spurs,Man Utd
29.0,2022-03-12,Phil Jones,D,0,0.0,0.0,,,Man Utd,Spurs
29.0,2022-03-12,Axel Tuanzebe,D,0,0.0,0.0,,,Man Utd,Spurs
29.0,2022-03-12,Nemanja Matic,M,79,0.0,2.0,0.0,0.0,Man Utd,Spurs
29.0,2022-03-12,Ben Davies,D,86,0.0,1.0,0.0,0.0,Spurs,Man Utd
29.0,2022-03-12,Eric Dier,D,90,0.0,0.0,0.471,0.0,Spurs,Man Utd
29.0,2022-03-12,Hugo Lloris,G,90,0.0,2.0,0.0,0.0,Spurs,Man Utd
29.0,2022-03-12,David de Gea,G,90,0.0,1.0,0.0,0.0,Man Utd,Spurs
29.0,2022-03-12,Cristian Romero,D,90,0.0,1.0,0.0,0.049,Spurs,Man Utd
29.0,2022-03-12,Matt Doherty,D,90,0.0,1.0,0.047,0.0,Spurs,Man Utd
29.0,2022-03-12,Tanguy Ndombele,M,0,0.0,0.0,,,Spurs,Man Utd
29.0,2022-03-12,Scott McTominay,M,0,0.0,0.0,,,Man Utd,Spurs
29.0,2022-03-12,Paul Pogba,M,90,0.0,1.0,0.041,0.0,Man Utd,Spurs
29.0,2022-03-12,Harry Maguire,D,90,0.0,-1.0,0.0,0.0,Man Utd,Spurs
29.0,2022-03-12,Anthony Martial,F,0,0.0,0.0,,,Man Utd,Spurs
29.0,2022-03-12,Anthony Elanga,M,22,0.0,1.0,0.0,0.0,Man Utd,Spurs
29.0,2022-03-12,Steven Bergwijn,M,3,0.0,1.0,0.0,0.0,Spurs,Man Utd
29.0,2022-03-12,Sergio Reguilón,D,90,0.0,4.0,0.0,0.071,Spurs,Man Utd
29.0,2022-03-12,Dejan Kulusevski,M,77,0.0,5.0,0.0,0.184,Spurs,Man Utd
29.0,2022-03-12,Davinson Sánchez,D,0,0.0,0.0,,,Spurs,Man Utd
29.0,2022-03-12,Edinson Cavani,F,10,0.0,1.0,0.0,0.0,Man Utd,Spurs
29.0,2022-03-12,Lucas Rodrigues Moura da Silva,M,12,0.0,1.0,0.0,0.0,Spurs,Man Utd
29.0,2022-03-12,Jesse Lingard,M,0,0.0,0.0,,,Man Utd,Spurs
29.0,2022-03-12,Pierre-Emile Højbjerg,M,90,0.0,2.0,0.069,0.0,Spurs,Man Utd
29.0,2022-03-12,Frederico Rodrigues de Paula Santos,M,90,1.0,5.0,0.0,0.127,Man Utd,Spurs
29.0,2022-03-12,Jadon Sancho,M,90,2.0,7.0,0.069,0.767,Man Utd,Spurs
29.0,2022-03-12,Marcus Rashford,M,67,0.0,2.0,0.0,0.0,Man Utd,Spurs
29.0,2022-03-12,Mason Greenwood,M,0,0.0,0.0,,,Man Utd,Spurs
29.0,2022-03-12,Bruno Miguel Borges Fernandes,M,0,0.0,0.0,,,Man Utd,Spurs
29.0,2022-03-12,Heung-Min Son,M,90,0.0,2.0,0.166,0.0,Spurs,Man Utd
29.0,2022-03-12,Cristiano Ronaldo dos Santos Aveiro,F,82,3.0,17.0,0.908,0.0,Man Utd,Spurs
29.0,2022-03-12,Harry Kane,F,90,0.0,6.0,0.021,0.0,Spurs,Man Utd
29.0,2022-03-13,Daniel Chesters,M,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Sonny Perkins,M,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Harrison Ashby,D,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Cameron Archer,F,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Tim Iroegbunam,M,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Jaden Philogene-Bidace,M,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Carney Chukwuemeka,M,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Vladimir Coufal,D,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Marvelous Nakamba,M,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Alex Kral,M,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Wesley Moraes,F,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Mahmoud Ahmed Ibrahim Hassan,M,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Ryan Fredericks,D,33,0.0,1.0,0.0,0.0,West Ham,Aston Villa
29.0,2022-03-13,Jed Steer,G,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Emiliano Martínez,G,90,0.0,1.0,0.0,0.0,Aston Villa,West Ham
29.0,2022-03-13,Morgan Sanson,M,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Issa Diop,D,3,0.0,1.0,0.0,0.0,West Ham,Aston Villa
29.0,2022-03-13,Alphonse Areola,G,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Lucas Digne,D,9,0.0,1.0,0.0,0.0,Aston Villa,West Ham
29.0,2022-03-13,Keinan Davis,F,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Lukasz Fabianski,G,90,0.0,4.0,0.0,0.0,West Ham,Aston Villa
29.0,2022-03-13,Bertrand Traoré,M,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Ashley Young,D,80,0.0,1.0,0.0,0.021,Aston Villa,West Ham
29.0,2022-03-13,Kortney Hause,D,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Ben Johnson,D,90,0.0,2.0,0.0,0.0,West Ham,Aston Villa
29.0,2022-03-13,Nikola Vlasic,M,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Andriy Yarmolenko,M,38,0.0,6.0,0.179,0.013,West Ham,Aston Villa
29.0,2022-03-13,Douglas Luiz Soares de Paulo,M,78,0.0,2.0,0.0,0.0,Aston Villa,West Ham
29.0,2022-03-13,Declan Rice,M,90,0.0,2.0,0.0,0.0,West Ham,Aston Villa
29.0,2022-03-13,Leon Bailey,M,21,0.0,1.0,0.021,0.407,Aston Villa,West Ham
29.0,2022-03-13,Arthur Masuaku,D,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Tyrone Mings,D,90,0.0,1.0,0.021,0.118,Aston Villa,West Ham
29.0,2022-03-13,Kurt Zouma,D,90,0.0,2.0,0.105,0.0,West Ham,Aston Villa
29.0,2022-03-13,Aaron Cresswell,D,56,0.0,1.0,0.0,0.099,West Ham,Aston Villa
29.0,2022-03-13,Mark Noble,M,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Angelo Ogbonna,D,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Calum Chambers,D,90,0.0,1.0,0.093,0.0,Aston Villa,West Ham
29.0,2022-03-13,Ezri Konsa Ngoyo,D,0,0.0,0.0,,,Aston Villa,West Ham
29.0,2022-03-13,Emiliano Buendía Stati,M,11,0.0,4.0,0.407,0.06,Aston Villa,West Ham
29.0,2022-03-13,Craig Dawson,D,90,0.0,2.0,0.636,0.0,West Ham,Aston Villa
29.0,2022-03-13,Matthew Cash,D,90,0.0,1.0,0.0,0.0,Aston Villa,West Ham
29.0,2022-03-13,John McGinn,M,90,0.0,2.0,0.037,0.0,Aston Villa,West Ham
29.0,2022-03-13,Tomas Soucek,M,90,0.0,2.0,0.046,0.069,West Ham,Aston Villa
29.0,2022-03-13,Manuel Lanzini,M,90,0.0,1.0,0.0,0.016,West Ham,Aston Villa
29.0,2022-03-13,Philippe Coutinho Correia,M,90,0.0,2.0,0.227,0.021,Aston Villa,West Ham
29.0,2022-03-13,Saïd Benrahma,M,86,2.0,11.0,0.107,0.598,West Ham,Aston Villa
29.0,2022-03-13,Danny Ings,F,68,0.0,2.0,0.07,0.075,Aston Villa,West Ham
29.0,2022-03-13,Jacob Ramsey,M,90,3.0,10.0,0.06,0.198,Aston Villa,West Ham
29.0,2022-03-13,Pablo Fornals,M,90,1.0,8.0,0.51,0.105,West Ham,Aston Villa
29.0,2022-03-13,Ollie Watkins,F,90,0.0,2.0,0.124,0.0,Aston Villa,West Ham
29.0,2022-03-13,Jarrod Bowen,M,0,0.0,0.0,,,West Ham,Aston Villa
29.0,2022-03-13,Michail Antonio,F,51,0.0,1.0,0.0,0.022,West Ham,Aston Villa
29.0,2022-03-13,Francisco Jorge Tomás Oliveira,M,0,0.0,0.0,,,Wolves,Everton
29.0,2022-03-13,Toti António Gomes,D,0,0.0,0.0,,,Wolves,Everton
29.0,2022-03-13,Vitalii Mykolenko,D,58,0.0,1.0,0.0,0.057,Everton,Wolves
29.0,2022-03-13,Lewis Dobbin,F,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,José Malheiro de Sá,G,90,0.0,6.0,0.0,0.0,Wolves,Everton
29.0,2022-03-13,Tyler Onyango,M,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Fabio Silva,F,2,0.0,1.0,0.0,0.0,Wolves,Everton
29.0,2022-03-13,Ellis Simms,F,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Ki-Jana Hoever,D,0,0.0,0.0,,,Wolves,Everton
29.0,2022-03-13,Luke Cundle,M,0,0.0,0.0,,,Wolves,Everton
29.0,2022-03-13,Ben Godfrey,D,90,0.0,1.0,0.016,0.0,Everton,Wolves
29.0,2022-03-13,Morgan Gibbs-White,M,0,0.0,0.0,,,Wolves,Everton
29.0,2022-03-13,Willy Boly,D,0,0.0,0.0,,,Wolves,Everton
29.0,2022-03-13,Rayan Ait Nouri,D,0,0.0,0.0,,,Wolves,Everton
29.0,2022-03-13,Yerry Mina,D,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Cenk Tosun,F,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Pedro Lomba Neto,M,0,0.0,0.0,,,Wolves,Everton
29.0,2022-03-13,Nélson Cabral Semedo,D,0,0.0,0.0,,,Wolves,Everton
29.0,2022-03-13,Fernando Marçal,D,90,1.0,7.0,0.03,0.024,Wolves,Everton
29.0,2022-03-13,Jean-Philippe Gbamin,M,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,André Filipe Tavares Gomes,M,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Allan Marques Loureiro,M,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Moise Kean,F,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Jonjoe Kenny,D,77,0.0,-1.0,0.012,0.0,Everton,Wolves
29.0,2022-03-13,Mason Holgate,D,90,0.0,1.0,0.0,0.016,Everton,Wolves
29.0,2022-03-13,Fabian Delph,M,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Jordan Pickford,G,90,0.0,2.0,0.0,0.0,Everton,Wolves
29.0,2022-03-13,Asmir Begović,G,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Francisco Machado Mota de Castro Trincão,M,7,0.0,1.0,0.09,0.0,Wolves,Everton
29.0,2022-03-13,Donny van de Beek,M,90,0.0,2.0,0.0,0.0,Everton,Wolves
29.0,2022-03-13,Jarrad Branthwaite,D,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Max Kilman,D,90,2.0,8.0,0.0,0.0,Wolves,Everton
29.0,2022-03-13,Leander Dendoncker,M,82,0.0,3.0,0.02,0.03,Wolves,Everton
29.0,2022-03-13,Anwar El Ghazi,M,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Jonathan Castro Otto,D,90,0.0,6.0,0.013,0.149,Wolves,Everton
29.0,2022-03-13,Tom Davies,M,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Adama Traoré,M,0,0.0,0.0,,,Wolves,Everton
29.0,2022-03-13,Salomón Rondón,F,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Bamidele Alli,M,31,0.0,1.0,0.0,0.0,Everton,Wolves
29.0,2022-03-13,Seamus Coleman,D,90,0.0,2.0,0.0,0.107,Everton,Wolves
29.0,2022-03-13,Daniel Castelo Podence,M,74,0.0,3.0,0.074,0.204,Wolves,Everton
29.0,2022-03-13,Romain Saïss,D,90,0.0,6.0,0.0,0.0,Wolves,Everton
29.0,2022-03-13,João Filipe Iria Santos Moutinho,M,90,0.0,3.0,0.024,0.078,Wolves,Everton
29.0,2022-03-13,Abdoulaye Doucouré,M,90,0.0,2.0,0.0,0.0,Everton,Wolves
29.0,2022-03-13,Michael Keane,D,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Alex Iwobi,M,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Anthony Gordon,M,90,0.0,2.0,0.0,0.086,Everton,Wolves
29.0,2022-03-13,Conor Coady,D,90,3.0,14.0,0.121,0.0,Wolves,Everton
29.0,2022-03-13,Dominic Calvert-Lewin,F,0,0.0,0.0,,,Everton,Wolves
29.0,2022-03-13,Andros Townsend,M,16,0.0,1.0,0.074,0.0,Everton,Wolves
29.0,2022-03-13,Rúben Diogo da Silva Neves,M,90,0.0,6.0,0.092,0.121,Wolves,Everton
29.0,2022-03-13,Richarlison de Andrade,F,90,0.0,2.0,0.188,0.0,Everton,Wolves
29.0,2022-03-13,Hee-Chan Hwang,F,15,0.0,1.0,0.0,0.0,Wolves,Everton
29.0,2022-03-13,Demarai Gray,M,73,0.0,2.0,0.107,0.045,Everton,Wolves
29.0,2022-03-13,Raúl Jiménez,F,87,0.0,2.0,0.25,0.027,Wolves,Everton
29.0,2022-03-13,Edo Kayembe,M,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Ozan Tufan,M,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Nathan Tella,M,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Jeremy Ngakia,D,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,William Smallbone,M,45,0.0,1.0,0.0,0.0,Southampton,Watford
29.0,2022-03-13,Moussa Djenepo,M,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Yan Valery,D,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Imrân Louza,M,90,0.0,2.0,0.145,0.061,Watford,Southampton
29.0,2022-03-13,Francisco Sierralta,D,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,William Troost-Ekong,D,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Samuel Kalu,M,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Mohammed Salisu,D,90,0.0,1.0,0.284,0.0,Southampton,Watford
29.0,2022-03-13,Ken Sema,M,1,0.0,1.0,0.0,0.0,Watford,Southampton
29.0,2022-03-13,Ibrahima Diallo,M,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Oghenekaro Peter Etebo,M,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Romain Perraud,D,90,0.0,0.0,0.033,0.0,Southampton,Watford
29.0,2022-03-13,Lyanco Evangelista Silveira Neves Vojnovic,D,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Francisco Femenía Far,D,90,0.0,2.0,0.0,0.0,Watford,Southampton
29.0,2022-03-13,Hassane Kamara,D,90,0.0,2.0,0.0,0.038,Watford,Southampton
29.0,2022-03-13,Nicolas Nkoulou,D,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Jack Stephens,D,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Christian Kabasele,D,90,0.0,2.0,0.0,0.0,Watford,Southampton
29.0,2022-03-13,Ashley Fletcher,F,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Adam Masina,D,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Samir Caetano de Souza Santos,D,90,0.0,2.0,0.0,0.0,Watford,Southampton
29.0,2022-03-13,Daniel Bachmann,G,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Fraser Forster,G,90,0.0,2.0,0.0,0.0,Southampton,Watford
29.0,2022-03-13,Ben Foster,G,90,0.0,3.0,0.0,0.0,Watford,Southampton
29.0,2022-03-13,Nathan Redmond,M,16,0.0,1.0,0.04,0.095,Southampton,Watford
29.0,2022-03-13,Danny Rose,D,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Alex McCarthy,G,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Willy Caballero,G,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Tom Cleverley,M,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Craig Cathcart,D,1,0.0,1.0,0.0,0.0,Watford,Southampton
29.0,2022-03-13,Troy Deeney,F,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Theo Walcott,M,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Dan Gosling,M,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Tino Livramento,D,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Juraj Kucka,M,90,2.0,7.0,0.302,0.312,Watford,Southampton
29.0,2022-03-13,Kyle Walker-Peters,D,90,0.0,1.0,0.043,0.0,Southampton,Watford
29.0,2022-03-13,Oriol Romeu Vidal,M,73,0.0,1.0,0.0,0.043,Southampton,Watford
29.0,2022-03-13,Shane Long,F,1,0.0,1.0,0.0,0.04,Southampton,Watford
29.0,2022-03-13,João Pedro Junqueira de Jesus,F,90,0.0,2.0,0.117,0.0,Watford,Southampton
29.0,2022-03-13,Stuart Armstrong,M,90,0.0,2.0,0.019,0.058,Southampton,Watford
29.0,2022-03-13,Adam Armstrong,F,0,0.0,0.0,,,Southampton,Watford
29.0,2022-03-13,Moussa Sissoko,M,90,0.0,1.0,0.0,0.241,Watford,Southampton
29.0,2022-03-13,Jan Bednarek,D,90,0.0,0.0,0.019,0.0,Southampton,Watford
29.0,2022-03-13,Mohamed Elyounoussi,M,90,1.0,8.0,0.641,0.019,Southampton,Watford
29.0,2022-03-13,Juan Camilo Hernández Suárez,F,90,3.0,12.0,0.689,0.04,Watford,Southampton
29.0,2022-03-13,Ismaila Sarr,M,0,0.0,0.0,,,Watford,Southampton
29.0,2022-03-13,Joshua King,F,3,0.0,1.0,0.0,0.145,Watford,Southampton
29.0,2022-03-13,Armando Broja,F,48,0.0,1.0,0.0,0.0,Southampton,Watford
29.0,2022-03-13,James Ward-Prowse,M,90,0.0,2.0,0.083,0.269,Southampton,Watford
29.0,2022-03-13,Che Adams,F,90,0.0,5.0,0.095,0.583,Southampton,Watford
29.0,2022-03-13,Emmanuel Dennis,F,86,0.0,2.0,0.04,0.093,Watford,Southampton
29.0,2022-03-13,Jonathan Rowe,M,28,0.0,1.0,0.118,0.0,Norwich,Leeds
29.0,2022-03-13,Przemyslaw Placheta,M,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Leo Fuhr Hjelde,D,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Stuart McKinstry,M,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Liam McCarron,M,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Jacob Sørensen,D,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Bali Mumba,D,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Christos Tzolis,M,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Dimitris Giannoulis,D,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Kristoffer Klaesson,G,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Cody Drameh,D,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Sam Greenwood,F,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Crysencio Summerville,M,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Charlie Cresswell,D,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Liam Cooper,D,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Jamie Shackleton,M,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Kalvin Phillips,M,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Pascal Struijk,D,90,0.0,2.0,0.922,0.0,Leeds,Norwich
29.0,2022-03-13,Illan Meslier,G,90,0.0,3.0,0.0,0.0,Leeds,Norwich
29.0,2022-03-13,Lewis Bate,M,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Brandon Williams,D,90,0.0,1.0,0.0,0.095,Norwich,Leeds
29.0,2022-03-13,Christoph Zimmermann,D,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Billy Gilmour,M,2,0.0,1.0,0.0,0.0,Norwich,Leeds
29.0,2022-03-13,Todd Cantwell,M,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Max Aarons,D,87,0.0,1.0,0.03,0.027,Norwich,Leeds
29.0,2022-03-13,Ozan Kabak,D,90,0.0,1.0,0.0,0.0,Norwich,Leeds
29.0,2022-03-13,Héctor Junior Firpo Adames,D,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Robin Koch,D,30,0.0,1.0,0.0,0.0,Leeds,Norwich
29.0,2022-03-13,Pierre Lees-Melou,M,90,0.0,2.0,0.0,0.0,Norwich,Leeds
29.0,2022-03-13,Angus Gunn,G,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Hélder Wander Sousa de Azevedo e Costa,M,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Adam Forshaw,M,90,0.0,2.0,0.0,0.0,Leeds,Norwich
29.0,2022-03-13,Ben Gibson,D,90,0.0,1.0,0.0,0.0,Norwich,Leeds
29.0,2022-03-13,Kieran Dowell,M,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Tim Krul,G,90,2.0,4.0,0.0,0.479,Norwich,Leeds
29.0,2022-03-13,Sam Byram,D,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Lukas Rupp,M,45,0.0,1.0,0.038,0.0,Norwich,Leeds
29.0,2022-03-13,Andrew Omobamidele,D,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Stuart Dallas,M,90,0.0,2.0,0.0,0.435,Leeds,Norwich
29.0,2022-03-13,Adam Idah,F,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Kenny McLean,M,90,0.0,7.0,0.511,0.0,Norwich,Leeds
29.0,2022-03-13,Grant Hanley,D,0,0.0,0.0,,,Norwich,Leeds
29.0,2022-03-13,Mathias Normann,M,45,0.0,1.0,0.0,0.0,Norwich,Leeds
29.0,2022-03-13,Milot Rashica,M,90,0.0,2.0,0.127,0.0,Norwich,Leeds
29.0,2022-03-13,Mateusz Klich,M,90,0.0,2.0,0.0,0.151,Leeds,Norwich
29.0,2022-03-13,Tyler Roberts,M,0,0.0,0.0,,,Leeds,Norwich
29.0,2022-03-13,Joe Gelhardt,F,1,1.0,6.0,0.82,0.0,Leeds,Norwich
